Date,Symbol,Week,Close,Next_close_4,20day_avg_movement,25day_avg_movement,30day_avg_movement,35day_avg_movement,40day_avg_movement
2023-03-15,BPCL.NS,2023-03-13,330.3,358.55,339.9225,342.772,346.6216666666667,349.27285714285716,350.9625
2023-04-19,BPCL.NS,2023-04-17,342.0,347.5,362.7925,362.76199999999994,362.49,363.25857142857143,364.74375
2023-05-04,BPCL.NS,2023-05-01,368.35,372.15,362.49249999999995,363.56800000000004,365.49666666666667,365.19857142857137,366.96124999999995
2023-08-22,HAVELLS.NS,2023-08-21,1319.25,1315.9,,,,,
2023-03-08,ADANIPOWER.NS,2023-03-06,186.6,204.35,192.5625,192.93400000000003,197.17666666666665,202.97,207.44249999999997
2023-06-07,ADANIPOWER.NS,2023-06-05,274.85,267.8,252.615,250.77399999999997,250.29666666666668,252.41857142857143,255.46749999999997
2023-08-03,ADANIPOWER.NS,2023-07-31,274.85,277.15,,,,,
2023-01-11,INDIGO.NS,2023-01-09,2107.35,2081.25,2077.0775,2035.63,2004.9033333333332,1985.4357142857143,1970.8575
2023-04-17,INDIGO.NS,2023-04-17,1937.0,1987.65,2168.4824999999996,2194.644,2224.7433333333333,2254.095714285714,2271.63125
2023-05-02,INDIGO.NS,2023-05-01,2067.4,2199.85,2297.2149999999997,2323.814,2335.575,2354.061428571428,2385.045
2023-06-02,INDIGO.NS,2023-05-29,2385.75,2447.05,2508.2175,2544.384,2568.3300000000004,2571.761428571429,2567.53125
2023-05-25,CIPLA.NS,2023-05-22,945.45,953.05,987.85,992.706,997.5233333333333,1003.2114285714287,1012.625
2023-07-20,CIPLA.NS,2023-07-17,1056.55,1068.5,1218.715,1221.444,,,
2023-04-05,AMBUJACEM.NS,2023-04-03,379.95,396.05,392.31,394.48800000000006,399.315,403.6642857142857,409.73999999999995
2023-05-22,AMBUJACEM.NS,2023-05-22,423.9,424.55,446.49000000000007,443.66799999999995,440.8566666666666,437.63142857142856,435.30875
2023-06-06,AMBUJACEM.NS,2023-06-05,459.15,456.3,438.95,434.67400000000004,432.8666666666667,435.96000000000004,440.1474999999999
2023-04-21,SRF.NS,2023-04-17,2477.0,2495.5,2516.92,2516.51,2516.3016666666667,2493.912857142857,2479.3849999999998
2023-04-28,SRF.NS,2023-04-24,2540.25,2529.7,2508.55,2509.8920000000003,2484.8399999999997,2469.5328571428568,2448.8125
2023-08-02,SRF.NS,2023-07-31,2265.4,2277.95,2312.6375000000003,,,,
2023-08-29,SRF.NS,2023-08-28,2374.35,,,,,,
2023-04-25,ABB.NS,2023-04-24,3336.1,3442.15,3861.4025,3896.4319999999993,3943.2216666666664,4000.0200000000004,4036.4300000000003
2023-05-04,ABB.NS,2023-05-01,3645.35,3815.45,3965.95,4016.1440000000002,4070.8083333333334,4103.582857142857,4140.277499999999
2023-06-13,ABB.NS,2023-06-12,4319.8,4327.65,4386.365,4372.23,4389.766666666666,4397.56,4403.04625
2023-03-31,BEL.NS,2023-03-27,97.55,99.9,103.4775,104.392,105.05833333333334,105.91142857142856,107.12124999999999
2023-05-03,BEL.NS,2023-05-01,106.35,107.55,110.26500000000001,112.098,114.03333333333333,115.06,116.02874999999999
2023-06-05,BEL.NS,2023-06-05,115.65,120.35,122.5875,123.464,123.91833333333332,124.53428571428573,124.88250000000001
2023-08-22,BEL.NS,2023-08-21,133.3,134.9,,,,,
2023-03-31,SBICARD.NS,2023-03-27,740.2,739.5,777.475,797.194,812.4433333333333,825.9814285714285,837.695
2023-05-04,SBICARD.NS,2023-05-01,796.55,824.25,897.915,902.862,902.74,896.6285714285714,889.6975
2023-05-11,SBICARD.NS,2023-05-08,865.65,879.4,909.5600000000001,908.0740000000001,900.0550000000001,891.6442857142858,884.7
2023-05-30,SBICARD.NS,2023-05-29,917.05,919.8,890.3050000000001,879.6080000000001,873.1166666666667,871.2928571428571,870.4512499999998
2023-01-20,GAIL.NS,2023-01-16,99.0,99.15,95.88250000000001,97.446,99.545,100.99714285714286,101.4475
2023-02-23,GAIL.NS,2023-02-20,98.05,103.4,107.24249999999999,106.926,107.25833333333334,107.52857142857142,107.58875
2023-03-06,GAIL.NS,2023-03-06,109.05,110.2,106.57000000000001,107.052,107.38666666666667,107.43285714285715,107.63125
2023-04-12,GAIL.NS,2023-04-10,108.6,108.25,108.69500000000001,108.324,107.89333333333335,107.45428571428572,107.31000000000002
2023-06-13,GAIL.NS,2023-06-12,107.05,108.0,107.4375,108.346,109.94166666666666,110.74571428571429,111.35749999999999
2023-07-25,GAIL.NS,2023-07-24,116.4,119.1,116.03,115.98636363636363,,,
2023-08-22,GAIL.NS,2023-08-21,117.05,117.35,,,,,
2023-04-28,BAJAJHLDNG.NS,2023-04-24,6847.95,6814.4,6823.1975,6837.566,6850.523333333333,6863.679999999999,6878.1950000000015
2023-05-24,BAJAJHLDNG.NS,2023-05-22,6934.45,7078.0,6946.695,6968.914000000001,7009.413333333333,7071.322857142858,7118.508749999999
2023-04-24,TATACONSUM.NS,2023-04-24,732.55,763.85,781.2524999999999,783.87,787.36,796.7985714285714,803.8075
2023-05-26,TATACONSUM.NS,2023-05-22,789.7,793.65,835.7049999999999,838.1080000000001,838.3583333333333,841.37,844.0725
2023-06-14,TATACONSUM.NS,2023-06-12,862.5,858.9,849.1949999999999,852.596,852.7800000000001,851.4014285714286,850.4037499999998
2023-05-29,ICICIPRULI.NS,2023-05-29,461.8,471.8,536.9375,544.8340000000001,552.6933333333333,553.8285714285714,556.7475000000001
2023-06-06,ICICIPRULI.NS,2023-06-05,496.7,503.4,560.6899999999999,566.17,565.3233333333334,566.9514285714286,568.0175
2023-06-16,ICICIPRULI.NS,2023-06-12,534.2,562.55,574.91,574.992,574.8883333333334,574.8657142857143,570.99
2023-06-20,ICICIPRULI.NS,2023-06-19,563.25,564.05,576.26,576.352,576.2066666666667,574.3142857142857,570.405
2023-07-10,ICICIPRULI.NS,2023-07-10,595.0,587.85,571.8824999999999,566.278,563.1566666666666,562.930303030303,
2023-02-01,CHOLAFIN.NS,2023-01-30,749.8,781.4,770.3025,766.2179999999998,763.7816666666665,759.5328571428571,764.42
2023-04-05,CHOLAFIN.NS,2023-04-03,782.65,820.25,897.4775,922.83,944.8816666666667,959.4928571428571,972.2137499999999
2023-05-18,CHOLAFIN.NS,2023-05-15,1042.3,1052.2,1077.675,1081.7120000000002,1096.4383333333333,1104.36,1111.41
2023-06-13,CHOLAFIN.NS,2023-06-12,1101.8,1132.25,1141.5149999999999,1142.666,1141.4766666666665,1132.1485714285716,1120.9825
2023-05-08,MARICO.NS,2023-05-08,530.7,541.5,538.5975000000001,539.2080000000001,537.705,536.4542857142858,535.31875
2023-04-28,APOLLOHOSP.NS,2023-04-24,4513.7,4602.5,4604.2775,4674.226,4738.641666666666,4791.328571428571,4829.24625
2023-05-05,APOLLOHOSP.NS,2023-05-01,4602.5,4595.3,4675.71,4741.778,4807.876666666666,4848.188571428572,4884.3
2023-06-01,APOLLOHOSP.NS,2023-05-29,4814.25,5026.45,5081.91,5105.353999999999,5118.62,5129.364285714286,5126.84
2023-06-15,APOLLOHOSP.NS,2023-06-12,5218.75,5118.75,5148.7925,5157.8,5149.695000000001,5126.078571428571,5095.56875
2023-06-08,TATAPOWER.NS,2023-06-05,220.65,224.15,222.64500000000004,222.26399999999998,221.77333333333334,224.00428571428571,225.36374999999998
2023-07-06,TATAPOWER.NS,2023-07-03,229.6,226.3,227.31750000000002,228.732,230.88666666666668,233.04285714285714,
2023-07-28,TATAPOWER.NS,2023-07-24,234.65,235.45,239.33684210526314,,,,
2023-08-21,TATAPOWER.NS,2023-08-21,239.35,245.6,,,,,
2023-02-01,BOSCHLTD.NS,2023-01-30,17118.05,17414.9,17977.6025,18016.986,18052.995,18123.47142857143,18240.151250000003
2023-03-29,BOSCHLTD.NS,2023-03-27,18977.15,18795.0,18992.225,19035.528000000002,19020.245,18969.095714285715,18939.798749999998
2023-04-27,BOSCHLTD.NS,2023-04-24,19117.8,19193.25,18955.355,18934.032,18942.025,18952.564285714285,18922.0375
2023-06-13,BERGEPAINT.NS,2023-06-12,557.62,563.0,561.5175,563.234,564.1396666666667,567.6182857142857,569.37325
2023-04-11,JINDALSTEL.NS,2023-04-10,562.9,566.5,578.5425,566.93,559.2016666666666,554.05,551.1337500000001
2023-04-19,JINDALSTEL.NS,2023-04-17,579.85,575.65,564.1775,555.4540000000001,550.0683333333333,547.3042857142858,549.7262499999999
2023-06-16,JINDALSTEL.NS,2023-06-12,544.2,584.1,612.7625,621.28,627.1833333333333,633.8414285714285,635.8625
2023-07-25,JINDALSTEL.NS,2023-07-24,664.7,668.75,658.3,660.1863636363637,,,
2023-08-29,JINDALSTEL.NS,2023-08-28,676.3,,,,,,
2023-03-14,MCDOWELL-N.NS,2023-03-13,768.35,765.85,758.575,761.1759999999999,765.3,769.7857142857143,774.47
2023-02-14,UPL.NS,2023-02-13,761.6,757.95,714.3100000000001,712.97,714.5799999999999,718.0499999999998,720.0737499999999
2023-05-22,AWL.NS,2023-05-22,444.3,450.4,426.875,423.24800000000005,420.25500000000005,417.46571428571434,415.4625
2023-04-05,ICICIGI.NS,2023-04-03,1093.05,1090.85,1087.46,1090.378,1089.7216666666668,1105.9285714285713,1122.425
2023-04-28,TORNTPHARM.NS,2023-04-24,1652.3,1649.75,1690.2475000000002,1710.964,1730.85,1749.462857142857,1768.1875
2023-05-25,TORNTPHARM.NS,2023-05-22,1701.35,1835.8,1833.9474999999998,1845.5179999999998,1858.47,1869.3,1881.01375
2023-05-31,TORNTPHARM.NS,2023-05-29,1835.8,1788.1,1856.1475000000003,1868.326,1879.3183333333334,1889.512857142857,1901.685
2023-04-13,CANBK.NS,2023-04-10,291.25,296.65,307.15500000000003,306.082,306.6566666666667,307.47857142857146,307.41375
2023-06-02,CANBK.NS,2023-05-29,313.75,312.3,308.56,312.682,316.52666666666664,319.82,321.54875000000004
2023-07-03,CANBK.NS,2023-07-03,318.5,333.7,334.5375,334.30400000000003,333.38,332.69142857142856,332.01973684210526
2023-07-03,PNB.NS,2023-07-03,53.85,60.4,61.46,61.48400000000001,61.651666666666664,61.77714285714285,61.88421052631579
2023-01-25,TVSMOTOR.NS,2023-01-23,1037.9,1018.35,1080.6875,1081.8319999999999,1076.635,1072.6857142857143,1070.58375
2023-04-11,TVSMOTOR.NS,2023-04-10,1128.85,1144.95,1180.4275000000002,1194.5,1210.8033333333333,1225.0271428571427,1239.24
2023-05-04,TVSMOTOR.NS,2023-05-01,1169.05,1241.05,1273.7625,1286.756,1296.2416666666666,1298.2642857142857,1300.53125
2023-01-09,ZYDUSLIFE.NS,2023-01-09,444.05,441.35,446.89,451.702,453.8533333333333,456.3085714285714,458.06499999999994
2023-02-06,ZYDUSLIFE.NS,2023-02-06,470.15,473.5,469.285,470.514,472.15833333333336,474.7685714285715,477.91999999999996
2023-06-14,ZYDUSLIFE.NS,2023-06-12,532.35,556.05,581.76,588.97,596.9666666666667,604.8814285714286,610.58875
2023-06-27,ZYDUSLIFE.NS,2023-06-26,570.7,574.1,607.99,615.548,621.9366666666666,625.7185714285714,626.6162499999999
2023-07-19,ZYDUSLIFE.NS,2023-07-17,607.5,621.75,645.9625,643.35,642.676923076923,,
2023-07-27,ZYDUSLIFE.NS,2023-07-24,649.5,628.6,645.105,,,,
2023-02-24,TIINDIA.NS,2023-02-20,2551.05,2811.6,2614.2,2610.666,2621.0350000000003,2609.48,2606.2612500000005
2023-05-29,TIINDIA.NS,2023-05-29,2865.15,2884.2,3011.1524999999997,3043.19,3078.795,3096.2157142857145,3097.8725
2023-06-15,TIINDIA.NS,2023-06-12,2978.5,3171.55,3198.4649999999997,3189.3039999999996,3169.1266666666666,3146.35,3104.88125
2023-06-21,TIINDIA.NS,2023-06-19,3171.55,3134.2,3194.77,3172.12,3148.71,3105.572857142857,3066.78125
2023-02-03,TRENT.NS,2023-01-30,1235.65,1341.9,1323.9450000000002,1326.184,1326.8433333333335,1328.3742857142856,1332.53125
2023-02-09,TRENT.NS,2023-02-06,1341.9,1347.45,1324.7549999999999,1327.6779999999999,1327.7466666666667,1332.4199999999998,1336.08875
2023-03-31,TRENT.NS,2023-03-27,1374.95,1358.7,1387.12,1408.68,1423.3066666666668,1440.0385714285717,1459.14
2023-05-05,TRENT.NS,2023-05-01,1416.8,1471.4,1537.02,1560.642,1585.6566666666665,1609.2742857142857,1625.03375
2023-05-11,TRENT.NS,2023-05-08,1471.4,1505.55,1566.3899999999999,1594.2320000000002,1618.575,1637.0085714285715,1643.045
2023-06-13,TRENT.NS,2023-06-12,1685.65,1708.45,1717.925,1716.89,1717.775,1714.7442857142858,1736.7837499999998
2023-08-09,TRENT.NS,2023-08-07,1787.9,1956.55,,,,,
2023-08-01,IDBI.NS,2023-07-31,62.95,65.25,61.785294117647055,,,,
2023-04-28,NAUKRI.NS,2023-04-24,3776.2,3816.35,3972.8299999999995,4006.3259999999996,4060.328333333333,4111.215714285715,4152.0925
2023-05-26,NAUKRI.NS,2023-05-22,4197.75,4218.65,4320.852499999999,4345.566,4372.679999999999,4416.7014285714295,4436.40625
2023-07-13,NAUKRI.NS,2023-07-10,4625.5,4679.5,4584.0199999999995,4505.3,4466.023333333333,,
2023-04-06,SHRIRAMFIN.NS,2023-04-03,1303.85,1296.6,1354.4850000000001,1350.6879999999999,1355.5966666666668,1363.1142857142856,1370.16875
2023-04-03,HEROMOTOCO.NS,2023-04-03,2431.1,2469.85,2507.7375,2543.866,2572.7916666666665,2601.292857142857,2640.9025
2023-05-09,HEROMOTOCO.NS,2023-05-08,2591.55,2691.9,2800.6625,2814.2,2814.398333333333,2826.9557142857143,2866.20625
2023-05-15,HEROMOTOCO.NS,2023-05-15,2691.9,2713.0,2835.7650000000003,2828.9439999999995,2835.218333333333,2876.815714285714,2904.275
2023-06-01,HEROMOTOCO.NS,2023-05-29,2800.4,2958.0,2902.75,2943.258,2970.3183333333336,2993.3885714285716,3004.81875
2023-06-30,HEROMOTOCO.NS,2023-06-26,2910.1,3172.1,3106.8875,3087.96,3070.2566666666667,3051.0385714285717,3040.3602564102566
2023-07-04,HEROMOTOCO.NS,2023-07-03,3029.8,3123.7,3088.23,3077.4380000000006,3057.4683333333332,3040.9814285714288,3035.1932432432436
2023-03-31,INDHOTEL.NS,2023-03-27,324.35,328.0,344.16,347.638,351.5783333333333,356.20142857142855,360.8325
2023-04-20,INDHOTEL.NS,2023-04-17,335.1,340.95,362.89,367.704,371.46500000000003,374.04857142857145,376.62624999999997
2023-05-03,INDHOTEL.NS,2023-05-01,354.9,374.25,376.28000000000003,378.61,381.4633333333333,382.0257142857143,382.78374999999994
2023-04-18,PIIND.NS,2023-04-17,3153.3,3112.95,3337.8900000000003,3361.614,3392.6733333333336,3434.548571428572,3488.0862499999994
2023-04-28,PIIND.NS,2023-04-24,3384.5,3443.2,3416.9875,3455.692,3515.6949999999997,3567.1685714285713,3605.00875
2023-06-07,PIIND.NS,2023-06-05,3679.4,3761.45,3831.2950000000005,3793.68,3765.3083333333334,3744.6914285714283,3749.0012500000003
2023-08-02,PIIND.NS,2023-07-31,3684.7,3850.75,3741.3625,,,,
2023-07-31,IRCTC.NS,2023-07-31,640.65,653.55,655.6861111111111,,,,
2023-01-09,CGPOWER.NS,2023-01-09,289.45,308.55,308.9575,311.86199999999997,312.35999999999996,310.9142857142857,309.04125
2023-02-10,CGPOWER.NS,2023-02-06,327.85,323.75,303.71999999999997,301.46,300.5183333333333,299.4457142857143,299.5575
2023-05-09,CGPOWER.NS,2023-05-08,320.5,332.15,368.9,370.336,370.5883333333333,371.4814285714285,373.76
2023-08-17,CGPOWER.NS,2023-08-14,412.4,417.0,,,,,
