,Breakout Date,Breakout Price,Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Exit On,Holding Duration,Stop Loss,Stocks Purchased,initial-investment,Profit/Loss,Final amount,Date,Day 1 Total Amount,Day 2 Total Amount,Day 3 Total Amount,Day 4 Total Amount,Day 5 Total Amount,Day 6 Total Amount,Day 7 Total Amount,Day 8 Total Amount,Day 9 Total Amount,Day 10 Total Amount,Day 11 Total Amount,Day 12 Total Amount,Day 13 Total Amount,Day 14 Total Amount,Day 15 Total Amount,Day 16 Total Amount,Day 17 Total Amount,Day 18 Total Amount,Day 19 Total Amount,Day 20 Total Amount,Day 21 Total Amount,Day 22 Total Amount,Day 23 Total Amount,Day 24 Total Amount,Day 25 Total Amount,Day 26 Total Amount,Day 27 Total Amount,Day 28 Total Amount,Day 29 Total Amount,Day 30 Total Amount,Day 31 Total Amount,Day 32 Total Amount,Day 33 Total Amount,Day 34 Total Amount,Day 35 Total Amount,Day 36 Total Amount,Day 37 Total Amount,Day 38 Total Amount,Day 39 Total Amount,Day 40 Total Amount
252,2023-03-31,3205.9,TCS.NS,2023-04-10,3263.4,2023-04-19,3100.23,Stop Loss,7,3100.23,7,25000,-1142.19,23857.81,2023-03-31,25000,24652.8,24847.75,24478.15,24132.7,24071.45,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81,23857.81
253,2023-01-16,1034.45,TECHM.NS,2023-01-20,1046.5,2023-03-20,1109,40th Day,40,994.175,23,25000,1437.5,26437.5,2023-01-16,25000,25432.4,25554.3,25106.95,24622.8,24760.8,24275.5,24476.75,24313.45,24190.4,24053.55,23986.85,24184.65,24298.5,24329.55,23988,24207.65,25572.7,26926.25,26902.1,27247.1,27022.85,26821.6,26892.9,26667.5,26551.35,26236.25,26849.2,26455.9,25888.95,26001.65,25731.4,25310.5,25339.25,27007.9,26582.4,26561.7,26638.75,26854.95,26437.5
254,2023-02-15,1071.4,TECHM.NS,2023-02-21,1134.45,2023-03-09,1077.7275,Stop Loss,12,1077.7275,22,25000,-1247.895,23752.105,2023-02-15,25000,24807.5,24875.7,24660.1,24549,24247.6,24833.9,24457.7,23915.4,24023.2,23764.7,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105
255,2023-03-13,1133.8,TECHM.NS,2023-03-17,1127.15,2023-03-28,1070.7925,Stop Loss,8,1070.7925,22,25000,-1239.865,23760.135,2023-03-13,25000,24600.7,24307,24393.9,24390.6,24445.6,24468.7,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135
256,2023-05-19,1072.15,TECHM.NS,2023-05-25,1098.1,2023-07-20,1252.95,40th Day,40,1043.195,22,25000,3406.7,28406.7,2023-05-19,25000,25366.3,25350.9,25006.6,25383.9,25499.4,25550,25247.5,24739.3,24947.2,24410.4,24228.9,24486.3,24588.6,24549,24634.8,24540.2,24901,25203.5,25479.6,25460.9,25382.8,25303.6,25475.2,25475.2,25720.5,25513.7,26097.8,26691.8,26785.3,26273.8,26079.1,26393.7,26348.6,26697.3,27872.1,28174.6,28287.9,28225.2,28406.7
257,2023-07-14,1228.65,TECHM.NS,2023-07-20,1252.95,2023-07-24,1190.3025,Stop Loss,3,1190.3025,19,25000,-1190.3025,23809.6975,2023-07-14,25000,23900.85,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975
258,2023-02-24,2551.05,TIINDIA.NS,2023-03-02,2811.6,2023-03-16,2671.02,Stop Loss,10,2671.02,8,25000,-1124.64,23875.36,2023-02-24,25000,24163.6,24616,24858.4,24497.6,24121.2,24147.2,24156.8,23953.2,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36
259,2023-05-29,2865.15,TIINDIA.NS,2023-06-02,2884.2,2023-07-28,3098.45,40th Day,40,2739.99,8,25000,1714,26714,2023-05-29,25000,25057.2,25119.6,25126,24851.2,24714,24646.4,24304,24600,25754.4,25836,25684.8,26088,27298.8,27690,27238.8,27492,27000,27000,27325.6,27381.6,27279.6,27180.4,27557.6,27413.2,27054.8,27688.8,28186.4,27757.6,28224.4,28047.6,27934.8,27480,27245.2,27681.2,27320.4,26977.6,26850.4,26908.8,26714
260,2023-06-15,2978.5,TIINDIA.NS,2023-06-21,3171.55,2023-08-08,3012.9725,Stop Loss,34,3012.9725,7,25000,-1110.0425,23889.9575,2023-06-15,25000,25342.3,24947.5,25169.05,24738.55,24738.55,25023.45,25072.45,24983.2,24896.4,25226.45,25100.1,24786.5,25341.25,25776.65,25401.45,25809.9,25655.2,25556.5,25158.55,24953.1,25334.6,25018.9,24718.95,24607.65,24658.75,24488.3,24353.55,24217.4,24130.95,24193.95,24516.3,24237,23889.9575,23889.9575,23889.9575,23889.9575,23889.9575,23889.9575,23889.9575
261,2023-06-21,3171.55,TIINDIA.NS,2023-06-27,3134.2,2023-08-09,2977.49,Stop Loss,31,2977.49,7,25000,-1096.97,23903.03,2023-06-21,25000,25000,25284.9,25333.9,25244.65,25157.85,25487.9,25361.55,25047.95,25602.7,26038.1,25662.9,26071.35,25916.65,25817.95,25420,25214.55,25596.05,25280.35,24980.4,24869.1,24920.2,24749.75,24615,24478.85,24392.4,24455.4,24777.75,24498.45,24088.95,23903.03,23903.03,23903.03,23903.03,23903.03,23903.03,23903.03,23903.03,23903.03,23903.03
262,2023-02-03,2463.1,TITAN.NS,2023-02-09,2462.55,2023-03-13,2339.4225,Stop Loss,22,2339.4225,10,25000,-1231.275,23768.725,2023-02-03,25000,25059.5,25565,25443.5,25617.5,25598.5,25377.5,25116,25010.5,24690,24319.5,24365.5,24384.5,24102.5,24198.5,23964,24335.5,24409,24345.5,24057,24129.5,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725,23768.725
263,2023-02-13,2519.05,TITAN.NS,2023-02-17,2500.3,2023-02-28,2375.285,Stop Loss,8,2375.285,9,25000,-1125.135,23874.865,2023-02-13,25000,24764.65,24669.7,24381.25,24047.8,24089.2,24106.3,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865,23874.865
264,2023-03-16,2450.35,TITAN.NS,2023-03-22,2508.15,2023-05-23,2683.45,40th Day,40,2382.7425,9,25000,1577.7,26577.7,2023-03-16,25000,25098.1,24866.8,24876.25,24929.35,25062.1,25060.75,25263.25,25580.95,25362.7,25679.95,25647.1,25717.75,25697.5,25877.05,25625.95,25550.35,25639.9,25541.35,26092.6,26125.45,26195.65,26397.7,26203.3,26401.3,26313.1,26460.25,27022.75,27187.9,27162.25,27135.7,27247.3,27385.45,27442.6,27538.9,27288.25,26923.3,26741.5,26839.6,26577.7
265,2023-04-05,2572.7,TITAN.NS,2023-04-12,2587.9,2023-06-08,2877,40th Day,40,2458.505,9,25000,2601.9,27601.9,2023-04-05,25000,24979.75,25159.3,24908.2,24832.6,24922.15,24823.6,25374.85,25407.7,25477.9,25679.95,25485.55,25683.55,25595.35,25742.5,26305,26470.15,26444.5,26417.95,26529.55,26667.7,26724.85,26821.15,26570.5,26205.55,26023.75,26121.85,25859.95,26074.15,26080.45,26388.25,27019.15,26931.4,27118.15,27154.15,27463.75,27410.2,27641.95,27871.45,27601.9
266,2023-05-05,2732.9,TITAN.NS,2023-05-11,2757.85,2023-07-06,3106.4,40th Day,40,2619.9575,9,25000,3136.95,28136.95,2023-05-05,25000,25138.15,25195.3,25291.6,25040.95,24676,24494.2,24592.3,24330.4,24544.6,24550.9,24858.7,25489.6,25401.85,25588.6,25624.6,25934.2,25880.65,26112.4,26341.9,26072.35,26065.6,25852.75,26391.85,26342.8,26351.35,26768.05,26896.75,26945.35,26919.25,26911.6,26631.7,26932.75,26960.65,26960.65,27608.2,27524.05,27851.2,28078,28136.95
267,2023-05-29,2812.25,TITAN.NS,2023-06-02,2861.65,2023-07-28,2987,40th Day,40,2718.5675,8,25000,1002.8,26002.8,2023-05-29,25000,24952.4,25158.4,25362.4,25122.8,25116.8,24927.6,25406.8,25363.2,25370.8,25741.2,25855.6,25898.8,25875.6,25868.8,25620,25887.6,25912.4,25912.4,26488,26413.2,26704,26905.6,26958,27258.8,26471.2,26807.6,26878.8,26784.8,26551.2,26374.4,26078.4,26072,26021.2,25917.2,25940.4,26338.8,26173.6,26123.6,26002.8
268,2023-06-16,2954.3,TITAN.NS,2023-06-22,2970.25,2023-08-18,3050.45,40th Day,40,2821.7375,8,25000,641.6,25641.6,2023-06-16,25000,24751.2,25018.8,25043.6,25043.6,25619.2,25544.4,25835.2,26036.8,26089.2,26390,25602.4,25938.8,26010,25916,25682.4,25505.6,25209.6,25203.2,25152.4,25048.4,25071.6,25470,25304.8,25254.8,25134,25270.4,25253.2,25055.2,24454.8,24473.2,24474.8,24608,24885.2,25146.4,25376,25323.2,25326.8,25812,25641.6
269,2023-06-30,3047.65,TITAN.NS,2023-07-06,3106.4,2023-08-03,2951.08,Stop Loss,21,2951.08,8,25000,-1242.56,23757.44,2023-06-30,25000,25300.8,24513.2,24849.6,24920.8,24826.8,24593.2,24416.4,24120.4,24114,24063.2,23959.2,23982.4,24380.8,24215.6,24165.6,24044.8,24181.2,24164,23966,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44,23757.44
270,2023-04-28,1652.3,TORNTPHARM.NS,2023-05-05,1649.75,2023-07-03,1890.9,40th Day,40,1567.2625,15,25000,3617.25,28617.25,2023-04-28,25000,25265.5,25015,25211.5,25086.25,25008.25,25244.5,24596.5,25095.25,25004.5,25182.25,25301.5,25620.25,25604.5,25774,25757.5,25843,25957,27790.75,26875.75,26915.5,26882.5,27075.25,27284.5,27220.75,27343,27349,27496,27726.25,27841.75,28126.75,28120,28154.5,28186.75,28193.5,28199.5,28270,28439.5,28828,28617.25
271,2023-05-25,1701.35,TORNTPHARM.NS,2023-05-31,1835.8,2023-07-27,1992,40th Day,40,1744.01,13,25000,2030.6,27030.6,2023-05-25,25000,24207,24241.45,24212.85,24379.9,24561.25,24506,24611.95,24617.15,24744.55,24944.1,25044.2,25291.2,25285.35,25315.25,25343.2,25349.05,25354.25,25415.35,25562.25,25898.95,25716.3,25545.35,25652.6,25826.8,25863.85,25989.95,26375.4,26224.6,26229.15,26422.2,26391,26205.1,26153.75,26229.15,26338.35,26367.6,26777.1,26755,27030.6
272,2023-05-31,1835.8,TORNTPHARM.NS,2023-06-06,1788.1,2023-08-02,1965.8,40th Day,40,1698.695,13,25000,2310.1,27310.1,2023-05-31,25000,25181.35,25126.1,25232.05,25237.25,25364.65,25564.2,25664.3,25911.3,25905.45,25935.35,25963.3,25969.15,25974.35,26035.45,26182.35,26519.05,26336.4,26165.45,26272.7,26446.9,26483.95,26610.05,26995.5,26844.7,26849.25,27042.3,27011.1,26825.2,26773.85,26849.25,26958.45,26987.7,27397.2,27375.1,27650.7,27628.6,27791.75,27540.2,27310.1
273,2023-02-03,1235.65,TRENT.NS,2023-02-09,1341.9,2023-04-11,1354.15,40th Day,40,1274.805,18,25000,220.5,25220.5,2023-02-03,25000,24764.2,24361.9,24616.6,25099.9,25381.6,25337.5,25035.1,24931.6,25035.1,24753.4,24345.7,24045.1,23852.5,24092.8,23974.9,24334,24703,25011.7,24875.8,24983.8,24679.6,24926.2,24628.3,24900.1,25257.4,25045.9,24633.7,24776.8,25058.5,24426.7,24757.9,24086.5,24891.1,25594.9,25279,25412.2,25456.3,25302.4,25220.5
274,2023-02-09,1341.9,TRENT.NS,2023-02-15,1347.45,2023-02-28,1280.0775,Stop Loss,10,1280.0775,18,25000,-1212.705,23787.295,2023-02-09,25000,25281.7,25237.6,24935.2,24831.7,24935.2,24653.5,24245.8,23945.2,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295,23787.295
275,2023-03-31,1374.95,TRENT.NS,2023-04-10,1358.7,2023-06-06,1602.65,40th Day,40,1290.765,18,25000,4391.1,29391.1,2023-03-31,25000,24918.1,25081.9,25055.8,25082.8,25043.2,25012.6,25630,25443.7,25455.4,25406.8,25266.4,25424.8,25162.9,25860.4,25566.1,25832.5,26045.8,26130.4,26336.5,26475.1,27028.6,27294.1,27746.8,27547,27643.3,27376,27419.2,27475.9,27609.1,27516.4,27817.9,28087,28225.6,28593.7,28631.5,28666.6,29294.8,29326.3,29391.1
276,2023-05-05,1416.8,TRENT.NS,2023-05-11,1471.4,2023-07-06,1754.3,40th Day,40,1397.83,16,25000,4526.4,29526.4,2023-05-05,25000,25236,25638.4,25460.8,25546.4,25308.8,25347.2,25397.6,25516,25433.6,25701.6,25940.8,26064,26391.2,26424.8,26456,27014.4,27042.4,27100,27103.2,26875.2,27032,26983.2,28428,28836.8,28418.4,28885.6,28792.8,28968.8,28670.4,28828.8,29056.8,29516,29343.2,29343.2,29684,29482.4,29239.2,29164.8,29526.4
277,2023-05-11,1471.4,TRENT.NS,2023-05-17,1505.55,2023-07-12,1687.95,40th Day,40,1430.2725,16,25000,2918.4,27918.4,2023-05-11,25000,24762.4,24800.8,24851.2,24969.6,24887.2,25155.2,25394.4,25517.6,25844.8,25878.4,25909.6,26468,26496,26553.6,26556.8,26328.8,26485.6,26436.8,27881.6,28290.4,27872,28339.2,28246.4,28422.4,28124,28282.4,28510.4,28969.6,28796.8,28796.8,29137.6,28936,28692.8,28618.4,28980,28156.8,27737.6,28000,27918.4
278,2023-06-13,1685.65,TRENT.NS,2023-06-19,1708.45,2023-08-14,1929.6,40th Day,40,1623.0275,14,25000,3096.1,28096.1,2023-06-13,25000,25154,24892.9,25031.5,25231,25632.8,25481.6,25481.6,25779.8,25603.4,25390.6,25325.5,25641.9,24921.6,24554.8,24784.4,24713,24405.7,24708.8,24801.9,24745.9,25112,25088.2,25076.3,25010.5,25014,24974.1,25008.4,25310.8,25681.1,24988.1,24754.3,24706,24895,24738.9,25073.5,26112.3,27618,27482.9,28096.1
279,2023-01-25,1037.9,TVSMOTOR.NS,2023-02-01,1018.35,2023-03-29,1079.2,40th Day,40,967.4325,24,25000,1460.4,26460.4,2023-01-25,25000,24608.8,25414,25931.2,25775.2,25508.8,25754.8,26368,26219.2,26440,27115.6,27533.2,27052,27696.4,27578.8,27302.8,27374.8,27086.8,26604.4,26486.8,26070.4,26164,26248,26923.6,27194.8,26636.8,26292.4,25728.4,25663.6,25345.6,25846,25684,25561.6,25856.8,25874.8,25699.6,25567.6,25679.2,25382.8,26460.4
280,2023-04-11,1128.85,TVSMOTOR.NS,2023-04-18,1144.95,2023-06-13,1346.1,40th Day,40,1087.7025,21,25000,4224.15,29224.15,2023-04-11,25000,25529.2,24643,23908,24093.85,24297.55,24591.55,24738.55,24861.4,25273,25258.3,25506.1,26470,26781.85,26785,27018.1,26991.85,26942.5,26880.55,27082.15,27248.05,27007.6,26999.2,26979.25,27440.2,27686.95,27901.15,28113.25,28251.85,27892.75,28314.85,27670.15,28372.6,28144.75,28928.05,29253.55,28804.15,29012.05,29087.65,29224.15
281,2023-05-04,1169.05,TVSMOTOR.NS,2023-05-10,1241.05,2023-07-05,1319.8,40th Day,40,1178.9975,20,25000,1575,26575,2023-05-04,25000,24975,24928,24869,25061,25219,24990,24982,24963,25402,25637,25841,26043,26175,25833,26235,25621,26290,26073,26819,27129,26701,26899,26971,27101,27096,26836,27236,26938,27055,27197,26702,26204,25986,26263,26263,26692,26546,26254,26575
282,2023-01-12,7153.35,ULTRACEMCO.NS,2023-01-18,7283.45,2023-01-23,6919.2775,Stop Loss,4,6919.2775,3,25000,-1092.5175,23907.4825,2023-01-12,25000,24786.7,24681.1,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825,23907.4825
283,2023-05-29,7840.55,ULTRACEMCO.NS,2023-06-02,7850.65,2023-07-28,8306.75,40th Day,40,7458.1175,3,25000,1368.3,26368.3,2023-05-29,25000,25094.05,25776.7,25920.85,25748.5,25907.8,26043.85,26276.95,26522.95,26447.65,26447.8,26253.85,26178.4,26172.7,25936.3,25688.65,25949.35,26073.55,26073.55,26332.3,26839.45,26683.15,26579.65,26678.65,26457.4,26502.1,26425.75,26109.55,26150.05,25995.7,26201.05,25976.05,26435.65,26120.5,25805.65,26107.6,26627.95,26505.1,26312.8,26368.3
284,2023-06-06,8109.55,ULTRACEMCO.NS,2023-06-12,8198.6,2023-08-07,8175.45,40th Day,40,7788.67,3,25000,-69.45,24930.55,2023-06-06,25000,25233.1,25479.1,25403.8,25403.95,25210,25134.55,25128.85,24892.45,24644.8,24905.5,25029.7,25029.7,25288.45,25795.6,25639.3,25535.8,25634.8,25413.55,25458.25,25381.9,25065.7,25106.2,24951.85,25157.2,24932.2,25391.8,25076.65,24761.8,25063.75,25584.1,25461.25,25268.95,25324.45,25358.65,25249.6,25267.3,24812.65,24878.65,24930.55
285,2023-02-14,761.6,UPL.NS,2023-02-20,757.95,2023-02-27,720.0525,Stop Loss,6,720.0525,32,25000,-1212.72,23787.28,2023-02-14,25000,24654.4,24403.2,24590.4,24371.2,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28,23787.28
286,2023-02-07,652.05,VBL.NS,2023-02-13,642.03,2023-04-13,714.78,40th Day,40,609.9285,38,25000,2764.5,27764.5,2023-02-07,25000,24567.56,24901.96,24820.26,24983.66,25445.36,25768.36,25431.3,25316.16,25142.5,25054.72,25317.3,26136.96,26105.42,26414.36,26273.76,26252.86,26172.3,26135.06,25541.5,25540.36,26170.4,25419.9,25610.66,25358.72,26128.22,26339.5,26349.76,26290.86,26420.06,26344.06,26394.22,26955.86,27477.22,28228.86,27079.36,27463.16,27929.42,28103.46,27764.5
287,2023-05-26,850.97,VBL.NS,2023-06-01,844.5,2023-06-08,802.275,Stop Loss,6,802.275,29,25000,-1224.525,23775.475,2023-05-26,25000,25089.32,25233.45,24970.13,24400.57,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475,23775.475
288,2023-06-14,281,VEDL.NS,2023-06-20,282.65,2023-08-03,268.5175,Stop Loss,32,268.5175,88,25000,-1243.66,23756.34,2023-06-14,25000,24876.8,24824,24432.4,24749.2,24727.2,24727.2,24586.4,24599.6,24551.2,24542.4,24766.8,24815.2,24964.8,24551.2,24560,24595.2,25193.6,25105.6,24894.4,25088,24960.4,24612.8,24001.2,24494,24674.4,24516,24661.2,24414.8,24494,24076,23756.34,23756.34,23756.34,23756.34,23756.34,23756.34,23756.34,23756.34,23756.34
289,2023-01-18,403.2,WIPRO.NS,2023-01-24,406.6,2023-03-13,386.27,Stop Loss,33,386.27,61,25000,-1240.13,23759.87,2023-01-18,25000,24691.95,24478.45,24734.65,24527.25,24743.8,25173.85,25079.3,24881.05,24627.9,25009.15,25103.7,24951.2,24634,24908.5,25048.8,25201.3,24981.7,25027.45,24765.15,24301.55,24228.35,24188.7,24008.75,23807.45,24045.35,23868.45,24014.85,24216.15,24146,23993.5,23932.5,23759.87,23759.87,23759.87,23759.87,23759.87,23759.87,23759.87,23759.87
290,2023-04-24,377.95,WIPRO.NS,2023-04-28,385,2023-06-23,379.95,40th Day,40,365.75,64,25000,-323.2,24676.8,2023-04-24,25000,25214.4,25006.4,24916.8,24641.6,24702.4,24827.2,24920,24977.6,24888,25048,25124.8,24827.2,24846.4,25076.8,25688,25809.6,25940.8,25582.4,26068.8,25947.2,26120,26193.6,26417.6,26276.8,26228.8,25956.8,26139.2,25931.2,25787.2,25678.4,25675.2,25732.8,25252.8,24763.2,24689.6,24840,25032,24827.2,24676.8
291,2023-05-22,395.75,WIPRO.NS,2023-05-26,401.7,2023-06-16,381.615,Stop Loss,16,381.615,62,25000,-1245.27,23754.73,2023-05-22,25000,24882.2,25049.6,25120.9,25337.9,25201.5,25155,24891.5,25068.2,24866.7,24727.2,24621.8,24618.7,24674.5,24209.5,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73
292,2023-06-30,389.15,WIPRO.NS,2023-07-06,396.2,2023-08-31,408.4,40th Day,40,376.39,63,25000,768.6,25768.6,2023-06-30,25000,24977.95,24606.25,24738.55,24725.95,24880.3,25557.55,26200.15,26323,26370.25,26351.35,25535.5,25494.55,25264.6,25412.65,25236.25,25160.65,25557.55,25677.25,25415.8,25217.35,25796.95,25941.85,26269.45,26360.8,26414.35,26061.55,26193.85,26414.35,26345.05,25976.5,26159.2,26316.7,26200.15,26039.5,25850.5,25746.55,25749.7,25693,25768.6
293,2023-01-09,444.05,ZYDUSLIFE.NS,2023-01-13,441.35,2023-03-13,466.2,40th Day,40,419.2825,56,25000,1391.6,26391.6,2023-01-09,25000,24874,24445.6,25117.6,25028,24823.6,25165.2,24762,24176.8,24381.2,24249.6,24451.2,24669.6,24524,24624.8,26612.8,27133.6,26828.4,26850.8,26800.4,26685.6,26775.2,26565.2,27013.2,26640.8,26293.6,26517.6,26282.4,26484,26405.6,25823.2,26369.2,26803.2,26422.4,26769.6,26948.8,26685.6,26531.6,26878.8,26391.6
294,2023-02-06,470.15,ZYDUSLIFE.NS,2023-02-10,473.5,2023-04-12,504.6,40th Day,40,449.825,52,25000,1617.2,26617.2,2023-02-06,25000,24893.4,24976.6,24781.6,25197.6,24851.8,24529.4,24737.4,24519,24706.2,24633.4,24092.6,24599.6,25002.6,24649,24971.4,25137.8,24893.4,24750.4,25072.8,24620.4,24846.6,24994.8,25319.8,25200.2,25140.4,25252.2,25267.8,25457.6,25374.4,25436.8,25585,25876.2,25938.6,25982.8,26019.2,26073.8,26196,26430,26617.2
295,2023-06-14,532.35,ZYDUSLIFE.NS,2023-06-20,556.05,2023-08-16,657.4,40th Day,40,528.2475,44,25000,4459.4,29459.4,2023-06-14,25000,25178.2,24861.4,25046.2,25253,25644.6,25644.6,26188,25983.4,25794.2,26273.8,26410.2,26152.8,26124.2,26267.2,26643.4,26557.6,26729.2,27068,27024,27263.8,27706,27514.6,27541,27890.8,27934.8,29111.8,28715.8,28352.8,28425.4,28192.2,28693.8,29122.8,29362.6,29369.2,29642,29479.2,29175.6,28766.4,29459.4
296,2023-06-27,570.7,ZYDUSLIFE.NS,2023-07-04,574.1,2023-08-29,631.95,40th Day,40,545.395,43,25000,2487.55,27487.55,2023-06-27,25000,25468.7,25602,25350.45,25322.5,25462.25,25829.9,25746.05,25913.75,26244.85,26201.85,26436.2,26868.35,26681.3,26707.1,27048.95,27091.95,28242.2,27855.2,27500.45,27571.4,27343.5,27833.7,28252.95,28487.3,28493.75,28760.35,28601.25,28304.55,27904.65,28581.9,28042.25,28171.25,28397,28302.4,28063.75,27870.25,27373.6,27588.6,27487.55
