Date,Symbol,Week,Close,Next_close_4,20day_avg_movement,25day_avg_movement,30day_avg_movement,35day_avg_movement,40day_avg_movement
2023-06-30,BAJAJHLDNG.NS,2023-06-26,7004.55,7153.8,7416.265,7421.826,7385.98,7345.734286,7349.997436
2023-04-24,TATACONSUM.NS,2023-04-24,732.55,763.85,781.2525,783.87,787.36,796.7985714,803.8075
2023-05-26,TATACONSUM.NS,2023-05-22,789.7,793.65,835.6675,838.078,838.3333333,841.3485714,844.05375
2023-06-14,TATACONSUM.NS,2023-06-12,862.5,858.9,849.1575,852.566,852.755,851.38,850.385
2023-05-29,ICICIPRULI.NS,2023-05-29,461.8,471.8,537.2825,545.11,552.9233333,554.0257143,556.92
2023-06-06,ICICIPRULI.NS,2023-06-05,496.7,503.4,561.035,566.446,565.5533333,567.1485714,568.19
2023-06-16,ICICIPRULI.NS,2023-06-12,534.2,562.55,575.255,575.268,575.1183333,575.0628571,571.1625
2023-06-20,ICICIPRULI.NS,2023-06-19,563.25,564.05,576.605,576.628,576.4366667,574.5114286,570.5775
2023-07-10,ICICIPRULI.NS,2023-07-10,595,587.85,571.8825,566.278,563.1566667,562.930303,
2023-02-01,CHOLAFIN.NS,2023-01-30,749.8,781.4,770.3025,766.218,763.7816667,759.5328571,764.42
2023-04-05,CHOLAFIN.NS,2023-04-03,782.65,820.25,897.4775,922.83,944.8816667,959.4928571,972.21375
2023-05-18,CHOLAFIN.NS,2023-05-15,1042.3,1052.2,1077.675,1080.366,1095.316667,1103.398571,1110.56875
2023-06-13,CHOLAFIN.NS,2023-06-12,1101.8,1132.25,1139.8325,1141.32,1140.355,1131.187143,1120.14125
2023-05-08,MARICO.NS,2023-05-08,530.7,541.5,538.5975,539.208,537.705,536.6214286,535.465
2023-04-28,APOLLOHOSP.NS,2023-04-24,4513.7,4602.5,4604.2775,4674.226,4738.641667,4791.328571,4829.64375
2023-05-05,APOLLOHOSP.NS,2023-05-01,4602.5,4595.3,4675.71,4741.778,4807.876667,4848.642857,4884.6975
2023-06-01,APOLLOHOSP.NS,2023-05-29,4814.25,5026.45,5082.705,5105.99,5119.15,5129.818571,5127.2375
2023-06-15,APOLLOHOSP.NS,2023-06-12,5218.75,5118.75,5149.5875,5158.436,5150.225,5126.532857,5095.96625
2023-06-08,TATAPOWER.NS,2023-06-05,220.65,224.15,222.705,222.312,221.8133333,224.0385714,225.39375
2023-07-06,TATAPOWER.NS,2023-07-03,229.6,226.3,227.3175,228.732,230.8866667,233.0428571,
2023-07-28,TATAPOWER.NS,2023-07-24,234.65,235.45,239.3368421,,,,
2023-08-21,TATAPOWER.NS,2023-08-21,239.35,245.6,,,,,
2023-02-01,BOSCHLTD.NS,2023-01-30,17118.05,17414.9,17977.6025,18016.986,18052.995,18123.47143,18240.15125
2023-03-29,BOSCHLTD.NS,2023-03-27,18977.15,18795,18992.225,19035.528,19020.245,18969.09571,18939.79875
2023-04-27,BOSCHLTD.NS,2023-04-24,19117.8,19193.25,18955.355,18934.032,18942.025,18952.56429,18918.31625
2023-06-13,BERGEPAINT.NS,2023-06-12,557.62,563,561.5175,563.234,564.1396667,567.6182857,569.37325
2023-04-11,JINDALSTEL.NS,2023-04-10,562.9,566.5,578.5425,566.93,559.2016667,554.05,551.13375
2023-04-19,JINDALSTEL.NS,2023-04-17,579.85,575.65,564.1775,555.454,550.0683333,547.3042857,549.72625
2023-06-16,JINDALSTEL.NS,2023-06-12,544.2,584.1,613.055,621.514,627.3783333,634.0085714,636.00875
2023-07-03,JINDALSTEL.NS,2023-07-03,595.05,610.2,644.3725,650.256,650.215,650.3542857,652.5473684
2023-07-25,JINDALSTEL.NS,2023-07-24,664.7,668.75,658.3,660.1863636,,,
2023-08-29,JINDALSTEL.NS,2023-08-28,676.3,,,,,,
2023-03-14,MCDOWELL-N.NS,2023-03-13,768.35,765.85,758.575,761.176,765.3,769.7857143,774.47
2023-02-14,UPL.NS,2023-02-13,761.6,757.95,714.31,712.97,714.58,718.05,720.07375
2023-05-22,AWL.NS,2023-05-22,444.3,450.4,426.875,422.948,420.005,417.2514286,415.275
2023-04-05,ICICIGI.NS,2023-04-03,1093.05,1090.85,1087.46,1090.378,1089.721667,1105.928571,1122.425
2023-04-28,TORNTPHARM.NS,2023-04-24,1652.3,1649.75,1690.2475,1710.964,1730.85,1749.462857,1766.29
2023-05-25,TORNTPHARM.NS,2023-05-22,1701.35,1835.8,1831.5125,1843.462,1858.188333,1868.874286,1881.93
2023-05-31,TORNTPHARM.NS,2023-05-29,1835.8,1788.1,1853.435,1867.394,1878.541667,1890.608571,1902.73875
2023-04-13,CANBK.NS,2023-04-10,291.25,296.65,307.155,306.082,306.6566667,307.4785714,307.41375
2023-06-02,CANBK.NS,2023-05-29,313.75,312.3,308.5325,312.66,316.5083333,319.8042857,321.535
2023-07-03,CANBK.NS,2023-07-03,318.5,333.7,334.5375,334.304,333.38,332.6914286,332.0197368
2023-07-03,PNB.NS,2023-07-03,53.85,60.4,61.46,61.484,61.65166667,61.77714286,61.88421053
2023-01-25,TVSMOTOR.NS,2023-01-23,1037.9,1018.35,1080.6875,1081.832,1076.635,1072.685714,1070.58375
2023-04-11,TVSMOTOR.NS,2023-04-10,1128.85,1144.95,1180.4275,1194.5,1210.803333,1225.027143,1239.24
2023-05-04,TVSMOTOR.NS,2023-05-01,1169.05,1241.05,1273.7625,1286.756,1296.241667,1297.525714,1299.885
2023-01-09,ZYDUSLIFE.NS,2023-01-09,444.05,441.35,446.89,451.702,453.8533333,456.3085714,458.065
2023-02-06,ZYDUSLIFE.NS,2023-02-06,470.15,473.5,469.285,470.514,472.1583333,474.7685714,477.92
2023-06-14,ZYDUSLIFE.NS,2023-06-12,532.35,556.05,581.1725,588.5,596.575,604.5457143,610.295
2023-06-27,ZYDUSLIFE.NS,2023-06-26,570.7,574.1,607.99,615.548,621.9366667,625.7185714,626.61625
2023-07-19,ZYDUSLIFE.NS,2023-07-17,607.5,621.75,645.9625,643.35,642.6769231,,
2023-07-27,ZYDUSLIFE.NS,2023-07-24,649.5,628.6,645.105,,,,
2023-02-24,TIINDIA.NS,2023-02-20,2551.05,2811.6,2614.2,2610.666,2621.035,2609.48,2606.26125
2023-05-29,TIINDIA.NS,2023-05-29,2865.15,2884.2,3010.5025,3042.67,3078.361667,3095.844286,3097.5475
2023-06-15,TIINDIA.NS,2023-06-12,2978.5,3171.55,3197.815,3188.784,3168.693333,3145.978571,3104.55625
2023-06-21,TIINDIA.NS,2023-06-19,3171.55,3134.2,3194.12,3171.6,3148.276667,3105.201429,3066.45625
2023-02-03,TRENT.NS,2023-01-30,1235.65,1341.9,1323.945,1326.184,1326.843333,1328.374286,1332.53125
2023-02-09,TRENT.NS,2023-02-06,1341.9,1347.45,1324.755,1327.678,1327.746667,1332.42,1336.08875
2023-03-31,TRENT.NS,2023-03-27,1374.95,1358.7,1387.12,1408.68,1423.306667,1440.038571,1459.14
2023-05-05,TRENT.NS,2023-05-01,1416.8,1471.4,1537.02,1560.642,1585.656667,1608.518571,1624.3725
2023-05-11,TRENT.NS,2023-05-08,1471.4,1505.55,1566.39,1594.232,1617.693333,1636.252857,1642.38375
2023-06-13,TRENT.NS,2023-06-12,1685.65,1708.45,1716.6025,1715.832,1716.893333,1713.988571,1736.1225
2023-08-09,TRENT.NS,2023-08-07,1787.9,1956.55,,,,,
2023-08-01,IDBI.NS,2023-07-31,62.95,65.25,61.78529412,,,,
2023-04-28,NAUKRI.NS,2023-04-24,3776.2,3816.35,3972.83,4006.326,4060.328333,4111.215714,4151.095
2023-05-26,NAUKRI.NS,2023-05-22,4197.75,4218.65,4318.8575,4343.97,4371.35,4415.561429,4435.40875
2023-07-13,NAUKRI.NS,2023-07-10,4625.5,4679.5,4584.02,4505.3,4466.023333,,
2023-04-06,SHRIRAMFIN.NS,2023-04-03,1303.85,1296.6,1354.485,1350.688,1355.596667,1363.114286,1370.16875
2023-04-03,HEROMOTOCO.NS,2023-04-03,2431.1,2469.85,2507.7375,2543.866,2572.791667,2601.292857,2640.9025
2023-05-09,HEROMOTOCO.NS,2023-05-08,2591.55,2691.9,2800.6625,2814.2,2814.398333,2827.394286,2866.59
2023-05-15,HEROMOTOCO.NS,2023-05-15,2691.9,2713,2835.765,2828.944,2835.73,2877.254286,2904.65875
2023-06-01,HEROMOTOCO.NS,2023-05-29,2800.4,2958,2903.5175,2943.872,2970.83,2993.827143,3005.2025
2023-07-04,HEROMOTOCO.NS,2023-07-03,3029.8,3123.7,3088.23,3077.438,3057.468333,3040.981429,3035.193243
2023-03-31,INDHOTEL.NS,2023-03-27,324.35,328,344.16,347.638,351.5783333,356.2014286,360.8325
2023-04-20,INDHOTEL.NS,2023-04-17,335.1,340.95,362.89,367.704,371.465,374.0485714,376.62625
2023-05-03,INDHOTEL.NS,2023-05-01,354.9,374.25,376.28,378.61,381.4633333,382.0257143,382.46125
2023-04-18,PIIND.NS,2023-04-17,3153.3,3112.95,3337.89,3361.614,3392.673333,3434.548571,3488.08625
2023-04-28,PIIND.NS,2023-04-24,3384.5,3443.2,3416.9875,3455.692,3515.695,3567.168571,3604.0325
2023-06-07,PIIND.NS,2023-06-05,3679.4,3761.45,3829.3425,3792.118,3764.006667,3743.575714,3748.025
2023-08-02,PIIND.NS,2023-07-31,3684.7,3850.75,3741.3625,,,,
2023-07-31,IRCTC.NS,2023-07-31,640.65,653.55,655.6861111,,,,
2023-01-09,CGPOWER.NS,2023-01-09,289.45,308.55,308.9575,311.862,312.36,310.9142857,309.04125
2023-02-10,CGPOWER.NS,2023-02-06,327.85,323.75,303.72,301.46,300.5183333,299.4457143,299.5575
2023-05-09,CGPOWER.NS,2023-05-08,320.5,332.15,368.9,370.336,370.5883333,371.4485714,373.73125
2023-08-17,CGPOWER.NS,2023-08-14,412.4,417,,,,,
